id,study_id,contrast_id,authors,journal,year,title
18571795-1,18571795,1,"Fang J, Jin Z, Wang Y, Li K, Kong J, Nixon EE, Zeng Y, Ren Y, Tong H, Wang Y, Wang P, Hui KK",Human brain mapping,2009,The salient characteristics of the central effects of acupuncture needling: limbic-paralimbic-neocortical network modulation.
18573510-1,18573510,1,"McNab F, Leroux G, Strand F, Thorell L, Bergman S, Klingberg T",Neuropsychologia,2008,"Common and unique components of inhibition and working memory: an fMRI, within-subjects investigation."
18578602-1,18578602,1,"Hesse MD, Sparing R, Fink GR",Journal of cognitive neuroscience,2009,"End or means--the ""what"" and ""how"" of observed intentional actions."
18582578-1,18582578,1,"Rao H, Korczykowski M, Pluta J, Hoang A, Detre JA",NeuroImage,2008,Neural correlates of voluntary and involuntary risk taking in the human brain: an fMRI Study of the Balloon Analog Risk Task (BART).
18585932-1,18585932,1,"Mechelli A, Prata DP, Fu CH, Picchioni M, Kane F, Kalidindi S, McDonald C, Demjaha A, Kravariti E, Toulopoulou T, Murray R, Collier DA, McGuire PK",NeuroImage,2008,The effects of neuregulin1 on brain function in controls and patients with schizophrenia and bipolar disorder.
18586110-1,18586110,1,"O'Hare ED, Lu LH, Houston SM, Bookheimer SY, Sowell ER",NeuroImage,2008,Neurodevelopmental changes in verbal working memory load-dependency: an fMRI investigation.
18588987-1,18588987,1,"Monfardini E, Brovelli A, Boussaoud D, Takerkart S, Wicker B",NeuroImage,2008,I learned from what you did: Retrieving visuomotor associations learned by observation.
18588989-1,18588989,1,"Gundersen H, Specht K, Gruner R, Ersland L, Hugdahl K",NeuroImage,2008,Separating the effects of alcohol and expectancy on brain activation: an fMRI working memory study.
18602483-1,18602483,1,"Majerus S, Belayachi S, De Smedt B, Leclercq AL, Martinez T, Schmidt C, Weekes B, Maquet P",NeuroImage,2008,Neural networks for short-term memory for order differentiate high and low proficiency bilinguals.
18619985-1,18619985,1,"Hennig-Fast K, Meister F, Frodl T, Beraldi A, Padberg F, Engel RR, Reiser M, Moller HJ, Meindl T",Neuropsychologia,2008,A case of persistent retrograde amnesia following a dissociative fugue: neuropsychological and neurofunctional underpinnings of loss of autobiographical  memory and self-awareness.
18639236-1,18639236,1,"Simmons AN, Paulus MP, Thorp SR, Matthews SC, Norman SB, Stein MB",Biological psychiatry,2008,Functional activation and neural networks in women with posttraumatic stress disorder related to intimate partner violence.
18691703-1,18691703,1,"Park JY, Gu BM, Kang DH, Shin YW, Choi CH, Lee JM, Kwon JS",Cortex; a journal devoted to the study of the nervous system and behavior,2010,Integration of cross-modal emotional information in the human brain: an fMRI study.
18702576-1,18702576,1,"Bitan T, Cheon J, Lu D, Burman DD, Booth JR",Journal of cognitive neuroscience,2009,"Developmental increase in top-down and bottom-up processing in a phonological task: an effective connectivity, fMRI study."
18702586-1,18702586,1,"Milivojevic B, Hamm JP, Corballis MC",Journal of cognitive neuroscience,2009,Functional neuroanatomy of mental rotation.
18721889-1,18721889,1,"Seseke S, Baudewig J, Kallenberg K, Ringert RH, Seseke F, Dechent P",NeuroImage,2008,Gender differences in voluntary micturition control: an fMRI study.
18725239-1,18725239,1,"Bolger DJ, Minas J, Burman DD, Booth JR",Neuropsychologia,2008,Differential effects of orthographic and phonological consistency in cortex for children with and without reading impairment.
18728197-1,18728197,1,"Vickery TJ, Jiang YV","Cerebral cortex (New York, N.Y. : 1991)",2009,Inferior parietal lobule supports decision making under uncertainty in humans.
18752396-1,18752396,1,"Pallesen KJ, Brattico E, Bailey CJ, Korvenoja A, Gjedde A",Journal of cognitive neuroscience,2009,Cognitive and emotional modulation of brain default operation.
18752401-1,18752401,1,"Hales JB, Israel SL, Swann NC, Brewer JB",Journal of cognitive neuroscience,2009,Dissociation of frontal and medial temporal lobe activity in maintenance and binding of sequentially presented paired associates.
18796430-1,18796430,1,"Bohlhalter S, Hattori N, Wheaton L, Fridman E, Shamim EA, Garraux G, Hallett M","Cerebral cortex (New York, N.Y. : 1991)",2009,Gesture subtype-dependent left lateralization of praxis planning: an event-related fMRI study.
18799601-1,18799601,1,"Vincent JL, Kahn I, Snyder AZ, Raichle ME, Buckner RL",Journal of neurophysiology,2008,Evidence for a frontoparietal control system revealed by intrinsic functional connectivity.
18801443-1,18801443,1,"Mayer AR, Hanlon FM, Franco AR, Teshiba TM, Thoma RJ, Clark VP, Canive JM",NeuroImage,2009,The neural networks underlying auditory sensory gating.
18806920-1,18806920,1,"Kircher T, Thienel R, Wagner M, Reske M, Habel U, Kellermann T, Frommann I, Schwab S, Wolwer W, von Wilmsdorf M, Braus DF, Schmitt A, Rapp A, Stocker T, Shah NJ, Henn FA, Sauer H, Gaebel W, Maier W, Schneider F",European archives of psychiatry and clinical neuroscience,2009,Neuregulin 1 ICE-single nucleotide polymorphism in first episode schizophrenia correlates with cerebral activation in fronto-temporal areas.
18809502-1,18809502,1,"Beer JS, Stallen M, Lombardo MV, Gonsalkorale K, Cunningham WA, Sherman JW",NeuroImage,2008,The Quadruple Process model approach to examining the neural underpinnings of prejudice.
18818053-1,18818053,1,"Kang JI, Kim JJ, Seok JH, Chun JW, Lee SK, Park HJ",Schizophrenia research,2009,Abnormal brain response during the auditory emotional processing in schizophrenic patients with chronic auditory hallucinations.
18818908-1,18818908,1,"Goodyear BG, Douglas EA",Experimental brain research,2009,Decreasing task-related brain activity over repeated functional MRI scans and sessions with no change in performance: implications for serial investigations.
18823229-1,18823229,1,"Liu L, Deng X, Peng D, Cao F, Ding G, Jin Z, Zeng Y, Li K, Zhu L, Fan N, Deng Y, Bolger DJ, Booth JR",Journal of cognitive neuroscience,2009,Modality- and task-specific brain regions involved in Chinese lexical processing.
18823252-1,18823252,1,"Fagioli S, Macaluso E",Journal of cognitive neuroscience,2009,Attending to multiple visual streams: interactions between location-based and category-based attentional selection.
18840533-1,18840533,1,"Scheeringa R, Petersson KM, Oostenveld R, Norris DG, Hagoort P, Bastiaansen MC",NeuroImage,2009,Trial-by-trial coupling between EEG and BOLD identifies networks related to alpha and theta EEG power increases during working memory maintenance.
18842666-1,18842666,1,"Lee TM, Chan CC, Leung AW, Fox PT, Gao JH","Cerebral cortex (New York, N.Y. : 1991)",2009,Sex-related differences in neural activity during risk taking: an fMRI study.
18854323-1,18854323,1,"Sommer IE, Diederen KM, Blom JD, Willems A, Kushan L, Slotema K, Boks MP, Daalman K, Hoek HW, Neggers SF, Kahn RS",Brain : a journal of neurology,2008,Auditory verbal hallucinations predominantly activate the right inferior frontal  area.
18855544-1,18855544,1,"Cunningham WA, Kesek A, Mowrer SM",Journal of cognitive neuroscience,2009,Distinct orbitofrontal regions encode stimulus and choice valuation.
18951984-1,18951984,1,"Beudel M, Renken R, Leenders KL, de Jong BM",NeuroImage,2009,Cerebral representations of space and time.
18958161-1,18958161,1,"Uddin LQ, Davies MS, Scott AA, Zaidel E, Bookheimer SY, Iacoboni M, Dapretto M",PloS one,2008,Neural basis of self and other representation in autism: an FMRI study of self-face recognition.
18985115-1,18985115,1,"Olsson A, Nearing KI, Phelps EA",Social cognitive and affective neuroscience,2007,Learning fears by observing others: the neural systems of social fear transmission.
18985142-1,18985142,1,"Chaminade T, Hodgins J, Kawato M",Social cognitive and affective neuroscience,2007,Anthropomorphism influences perception of computer-animated characters' actions.
18985143-1,18985143,1,"Gilbert SJ, Williamson ID, Dumontheil I, Simons JS, Frith CD, Burgess PW",Social cognitive and affective neuroscience,2007,Distinct regions of medial rostral prefrontal cortex supporting social and nonsocial functions.
18985147-1,18985147,1,"Aleman A, Swart M",PloS one,2008,Sex differences in neural activation to facial expressions denoting contempt and  disgust.
18992759-1,18992759,1,"Chiao JY, Harada T, Oby ER, Li Z, Parrish T, Bridge DJ",Neuropsychologia,2009,Neural representations of social status hierarchy in human inferior parietal cortex.
19007893-1,19007893,1,"Haase L, Cerf-Ducastel B, Murphy C",NeuroImage,2009,Cortical activation in response to pure taste stimuli during the physiological states of hunger and satiety.
19015036-1,19015036,1,"Abel S, Dressel K, Bitzer R, Kummerer D, Mader I, Weiller C, Huber W",NeuroImage,2009,The separation of processing stages in a lexical interference fMRI-paradigm.
19015112-1,19015112,1,"Hooker CI, Verosky SC, Germine LT, Knight RT, D'Esposito M",Social cognitive and affective neuroscience,2008,Mentalizing about emotion and its relationship to empathy.
19015373-1,19015373,1,"Naumer MJ, Doehrmann O, Muller NG, Muckli L, Kaiser J, Hein G","Cerebral cortex (New York, N.Y. : 1991)",2009,Cortical plasticity of audio-visual object representations.
19016602-1,19016602,1,"Lutcke H, Gevensleben H, Albrecht B, Frahm J",Journal of cognitive neuroscience,2009,Brain networks involved in early versus late response anticipation and their relation to conflict processing.
19027077-1,19027077,1,"Dube AA, Duquette M, Roy M, Lepore F, Duncan G, Rainville P",NeuroImage,2009,Brain activity associated with the electrodermal reactivity to acute heat pain.
19028382-1,19028382,1,"Bai F, Zhang Z, Watson DR, Yu H, Shi Y, Yuan Y, Zang Y, Zhu C, Qian Y",Biological psychiatry,2009,Abnormal functional connectivity of hippocampus during episodic memory retrieval  processing network in amnestic mild cognitive impairment.
19028549-1,19028549,1,"Kotani Y, Ohgami Y, Kuramoto Y, Tsukamoto T, Inoue Y, Aihara Y",Neuroscience letters,2009,The role of the right anterior insular cortex in the right hemisphere preponderance of stimulus-preceding negativity (SPN): an fMRI study.
19041332-1,19041332,1,"Peelle JE, Troiani V, Grossman M",Neuropsychologia,2009,Interaction between process and content in semantic memory: an fMRI study of noun feature knowledge.
19046373-1,19046373,1,"Ilg R, Wohlschlager AM, Burazanis S, Woller A, Nunnemann S, Muhlau M",The European journal of neuroscience,2008,Neural correlates of spontaneous percept switches in ambiguous stimuli: an event-related functional magnetic resonance imaging study.
19059978-1,19059978,1,"Mbwana J, Berl MM, Ritzl EK, Rosenberger L, Mayo J, Weinstein S, Conry JA, Pearl PL, Shamim S, Moore EN, Sato S, Vezina LG, Theodore WH, Gaillard WD",Brain : a journal of neurology,2009,Limitations to plasticity of language network reorganization in localization related epilepsy.
19063872-1,19063872,1,"Relander K, Rama P",Brain research,2009,Separate neural processes for retrieval of voice identity and word content in working memory.
19072896-1,19072896,1,"Steinbrink C, Ackermann H, Lachmann T, Riecker A",Human brain mapping,2009,Contribution of the anterior insula to temporal auditory processing deficits in developmental dyslexia.
19072897-1,19072897,1,"Taylor KS, Seminowicz DA, Davis KD",Human brain mapping,2009,Two systems of resting state connectivity between the insula and cingulate cortex.
19091969-1,19091969,1,"Polk TA, Drake RM, Jonides JJ, Smith MR, Smith EE",The Journal of neuroscience : the official journal of the Society for Neuroscience,2008,Attention enhances the neural processing of relevant features and suppresses the  processing of irrelevant features in humans: a functional magnetic resonance imaging study of the Stroop task.
19107748-1,19107748,1,"Wolf RC, Plichta MM, Sambataro F, Fallgatter AJ, Jacob C, Lesch KP, Herrmann MJ, Schonfeldt-Lecuona C, Connemann BJ, Gron G, Vasic N",Human brain mapping,2009,Regional brain activation changes and abnormal functional connectivity of the ventrolateral prefrontal cortex during working memory processing in adults with attention-deficit/hyperactivity disorder.
19109459-1,19109459,1,"Hattori N, Shibasaki H, Wheaton L, Wu T, Matsuhashi M, Hallett M",Journal of neurophysiology,2009,Discrete parieto-frontal functional connectivity related to grasping.
19135155-1,19135155,1,"Mancini L, Ciccarelli O, Manfredonia F, Thornton JS, Agosta F, Barkhof F, Beckmann C, De Stefano N, Enzinger C, Fazekas F, Filippi M, Gass A, Hirsch JG, Johansen-Berg H, Kappos L, Korteweg T, Manson SC, Marino S, Matthews PM, Montalban X, Palace J, Polman C, Rocca M, Ropele S, Rovira A, Wegner C, Friston K, Thompson A, Yousry T",NeuroImage,2009,Short-term adaptation to a simple motor task: a physiological process preserved in multiple sclerosis.
19146963-1,19146963,1,"Vilberg KL, Rugg MD",NeuroImage,2009,An investigation of the effects of relative probability of old and new test items on the neural correlates of successful and unsuccessful source memory.
19151375-1,19151375,1,"Hadjikhani N, Joseph RM, Manoach DS, Naik P, Snyder J, Dominick K, Hoge R, Van den Stock J, Tager Flusberg H, de Gelder B",Social cognitive and affective neuroscience,2009,Body expressions of emotion do not trigger fear contagion in autism spectrum disorder.
19162201-1,19162201,1,"Vallesi A, McIntosh AR, Alexander MP, Stuss DT",NeuroImage,2009,FMRI evidence of a functional network setting the criteria for withholding a response.
19162202-1,19162202,1,"Graham S, Phua E, Soon CS, Oh T, Au C, Shuter B, Wang SC, Yeh IB",NeuroImage,2009,"Role of medial cortical, hippocampal and striatal interactions during cognitive set-shifting."
19166946-1,19166946,1,"Wu X, Lu J, Chen K, Long Z, Wang X, Shu H, Li K, Liu Y, Yao L",NeuroImage,2009,Multiple neural networks supporting a semantic task: an fMRI study using independent component analysis.
19166947-1,19166947,1,"Wei P, Muller HJ, Pollmann S, Zhou X",NeuroImage,2009,Neural basis of interaction between target presence and display homogeneity in visual search: an fMRI study.
19166948-1,19166948,1,"Mobascher A, Brinkmeyer J, Warbrick T, Musso F, Wittsack HJ, Saleh A, Schnitzler A, Winterer G",NeuroImage,2009,Laser-evoked potential P2 single-trial amplitudes covary with the fMRI BOLD response in the medial pain system and interconnected subcortical structures.
19185468-1,19185468,1,"Bleich-Cohen M, Hendler T, Kotler M, Strous RD",Psychiatry research,2009,Reduced language lateralization in first-episode schizophrenia: an fMRI index of  functional asymmetry.
19193886-1,19193886,1,"Desseilles M, Balteau E, Sterpenich V, Dang-Vu TT, Darsaud A, Vandewalle G, Albouy G, Salmon E, Peters F, Schmidt C, Schabus M, Gais S, Degueldre C, Phillips C, Luxen A, Ansseau M, Maquet P, Schwartz S",The Journal of neuroscience : the official journal of the Society for Neuroscience,2009,Abnormal neural filtering of irrelevant visual information in depression.
19199400-1,19199400,1,"Magno E, Simoes-Franklin C, Robertson IH, Garavan H",Journal of cognitive neuroscience,2009,The role of the dorsal anterior cingulate in evaluating behavior for achieving gains and avoiding losses.
19199402-1,19199402,1,"January D, Trueswell JC, Thompson-Schill SL",Journal of cognitive neuroscience,2009,Co-localization of stroop and syntactic ambiguity resolution in Broca's area: implications for the neural basis of sentence processing.
19199417-1,19199417,1,"Lamm C, Meltzoff AN, Decety J",Journal of cognitive neuroscience,2010,How do we empathize with someone who is not like us? A functional magnetic resonance imaging study.
19216061-1,19216061,1,"Zalesak M, Heckers S",Psychiatry research,2009,The role of the hippocampus in transitive inference.
19224116-1,19224116,1,"Rametti G, Junque C, Vendrell P, Catalan R, Penades R, Bargallo N, Bernardo M",European archives of psychiatry and clinical neuroscience,2009,Hippocampal underactivation in an fMRI study of word and face memory recognition  in schizophrenia.
19230621-1,19230621,1,"Kumari V, Das M, Taylor PJ, Barkataki I, Andrew C, Sumich A, Williams SC, Ffytche DH",Schizophrenia research,2009,Neural and behavioural responses to threat in men with a history of serious violence and schizophrenia or antisocial personality disorder.
19272364-1,19272364,1,Slotnick SD,Brain research,2009,Rapid retinotopic reactivation during spatial memory.
19273839-1,19273839,1,"Kapogiannis D, Barbey AK, Su M, Zamboni G, Krueger F, Grafman J",Proceedings of the National Academy of Sciences of the United States of America,2009,Cognitive and neural foundations of religious belief.
19285142-1,19285142,1,"Phillips JS, Velanova K, Wolk DA, Wheeler ME",NeuroImage,2009,Left posterior parietal cortex participates in both task preparation and episodic retrieval.
19301994-1,19301994,1,"Israel SL, Seibert TM, Black ML, Brewer JB",Journal of cognitive neuroscience,2010,Going their separate ways: dissociation of hippocampal and dorsolateral prefrontal activation during episodic retrieval and post-retrieval processing.
19303934-1,19303934,1,"Zimmer U, Macaluso E",NeuroImage,2009,Interaural temporal and coherence cues jointly contribute to successful sound movement perception and activation of parietal cortex.
19304843-1,19304843,1,"van den Bos W, van Dijk E, Westenberg M, Rombouts SA, Crone EA",Social cognitive and affective neuroscience,2009,What motivates repayment? Neural correlates of reciprocity in the Trust Game.
19306854-1,19306854,1,"Fruhholz S, Fehr T, Herrmann M",Brain research,2009,Interference control during recognition of facial affect enhances the processing  of expression specific properties--an event-related fMRI study.
19307050-1,19307050,1,"Assaf M, Jagannathan K, Calhoun V, Kraut M, Hart J Jr, Pearlson G",Brain and cognition,2009,Temporal sequence of hemispheric network activation during semantic processing: a functional network connectivity analysis.
19320551-1,19320551,1,"Wong YK, Gauthier I",Journal of cognitive neuroscience,2010,A multimodal neural network recruited by expertise with musical notation.
19328235-1,19328235,1,"Ischebeck A, Schocke M, Delazer M",NeuroImage,2009,The processing and representation of fractions within the brain: an fMRI investigation.
19365800-1,19365800,1,"Wilson SM, Isenberg AL, Hickok G",Human brain mapping,2009,Neural correlates of word production stages delineated by parametric modulation of psycholinguistic variables.
19368905-1,19368905,1,"Peran P, Cardebat D, Cherubini A, Piras F, Luccichenti G, Peppe A, Caltagirone C, Rascol O, Demonet JF, Sabatini U",Cortex; a journal devoted to the study of the nervous system and behavior,2009,Object naming and action-verb generation in Parkinson's disease: a fMRI study.
19376239-1,19376239,1,"Keller K, Menon V",NeuroImage,2009,Gender differences in the functional and structural neuroanatomy of mathematical  cognition.
19383937-1,19383937,1,"Green AE, Kraemer DJ, Fugelsang JA, Gray JR, Dunbar KN","Cerebral cortex (New York, N.Y. : 1991)",2010,Connecting long distance: semantic distance in analogical reasoning modulates frontopolar cortex activity.
19395524-1,19395524,1,"Fairhall SL, Indovina I, Driver J, Macaluso E","Cerebral cortex (New York, N.Y. : 1991)",2009,"The brain network underlying serial visual search: comparing overt and covert spatial orienting, for activations and for effective connectivity."
19397867-1,19397867,1,"Hon N, Thompson R, Sigala N, Duncan J",Neuropsychologia,2009,Evidence for long-range feedback in target detection: Detection of semantic targets modulates activity in early visual areas.
19400682-1,19400682,1,"Wolfensteller U, von Cramon DY",Journal of cognitive neuroscience,2010,Bending the rules: strategic behavioral differences are reflected in the brain.
19401178-1,19401178,1,"Cai W, Leung HC",Brain research,2009,Cortical activity during manual response inhibition guided by color and orientation cues.
19403118-1,19403118,1,"Qin S, Hermans EJ, van Marle HJ, Luo J, Fernandez G",Biological psychiatry,2009,Acute psychological stress reduces working memory-related activity in the dorsolateral prefrontal cortex.
19406903-1,19406903,1,"Wu SS, Chang TT, Majid A, Caspers S, Eickhoff SB, Menon V","Cerebral cortex (New York, N.Y. : 1991)",2009,Functional heterogeneity of inferior parietal cortex during mathematical cognition assessed with cytoarchitectonic probability maps.
19410583-1,19410583,1,"Solomon M, Ozonoff SJ, Ursu S, Ravizza S, Cummings N, Ly S, Carter CS",Neuropsychologia,2009,The neural substrates of cognitive control deficits in autism spectrum disorders.
19413479-1,19413479,1,"Crescentini C, Shallice T, Macaluso E",Journal of cognitive neuroscience,2010,Item retrieval and competition in noun and verb generation: an FMRI study.
19414052-1,19414052,1,"Mangina CA, Beuzeron-Mangina H, Ricciardi E, Pietrini P, Chiarenza GA, Casarotto S",International journal of psychophysiology : official journal of the International Organization of Psychophysiology,2009,"Neural correlates of ""analytical-specific visual perception"" and degree of task difficulty as investigated by the Mangina-Test: a functional magnetic resonance imaging (fMRI) study in young healthy ad"
19416812-1,19416812,1,"Ting Siok W, Kay P, Wang WS, Chan AH, Chen L, Luke KK, Hai Tan L",Proceedings of the National Academy of Sciences of the United States of America,2009,Language regions of brain are operative in color perception.
19425830-1,19425830,1,"Decety J, Echols S, Correll J",Journal of cognitive neuroscience,2010,The blame game: the effect of responsibility and social stigma on empathy for pain.
19429043-1,19429043,1,"Zhang H, Tian J, Liu J, Li J, Lee K",Neuroscience letters,2009,Intrinsically organized network for face perception during the resting state.
19429079-1,19429079,1,"Kircher T, Blumel I, Marjoram D, Lataster T, Krabbendam L, Weber J, van Os J, Krach S",Neuroscience letters,2009,Online mentalising investigated with functional MRI.
19433099-1,19433099,1,"Schulz E, Maurer U, van der Mark S, Bucher K, Brem S, Martin E, Brandeis D",Neuropsychologia,2009,Reading for meaning in dyslexic and young children: distinct neural pathways but  common endpoints.
19439183-1,19439183,1,"Akitsuki Y, Decety J",NeuroImage,2009,Social context and perceived agency affects empathy for pain: an event-related fMRI investigation.
19451625-1,19451625,1,"Glocker ML, Langleben DD, Ruparel K, Loughead JW, Valdez JN, Griffin MD, Sachser N, Gur RC",Proceedings of the National Academy of Sciences of the United States of America,2009,Baby schema modulates the brain reward system in nulliparous women.
19453626-1,19453626,1,"Hu S, Bu Y, Song Y, Zhen Z, Liu J",The European journal of neuroscience,2009,Dissociation of attention and intention in human posterior parietal cortex: an fMRI study.
19478035-1,19478035,1,"Cavina-Pratesi C, Kentridge RW, Heywood CA, Milner AD","Cerebral cortex (New York, N.Y. : 1991)",2010,Separate processing of texture and form in the ventral stream: evidence from FMRI and visual agnosia.
19490045-1,19490045,1,"Roebling R, Scheerer N, Uttner I, Gruber O, Kraft E, Lerche H",Epilepsia,2009,"Evaluation of cognition, structural, and functional MRI in juvenile myoclonic epilepsy."
19501658-1,19501658,1,"Harris RE, Zubieta JK, Scott DJ, Napadow V, Gracely RH, Clauw DJ",NeuroImage,2009,Traditional Chinese acupuncture and placebo (sham) acupuncture are differentiated by their effects on mu-opioid receptors (MORs).
19529923-1,19529923,1,"McCabe C, Cowen PJ, Harmer CJ",Psychopharmacology,2009,Neural representation of reward in recovered depressed patients.
19530215-1,19530215,1,"Soulieres I, Dawson M, Samson F, Barbeau EB, Sahyoun CP, Strangman GE, Zeffiro TA, Mottron L",Human brain mapping,2009,Enhanced visual processing contributes to matrix reasoning in autism.
19530219-1,19530219,1,"Crossley NA, Mechelli A, Fusar-Poli P, Broome MR, Matthiasson P, Johns LC, Bramon E, Valmaggia L, Williams SC, McGuire PK",Human brain mapping,2009,Superior temporal lobe dysfunction and frontotemporal dysconnectivity in subjects at risk of psychosis and in first-episode psychosis.
19539770-1,19539770,1,"Wakusawa K, Sugiura M, Sassa Y, Jeong H, Horie K, Sato S, Yokoyama H, Tsuchiya S, Kawashima R",NeuroImage,2009,Neural correlates of processing situational relationships between a part and the  whole: an fMRI study.
19554558-1,19554558,1,"Mayer AR, Mannell MV, Ling J, Elgie R, Gasparovic C, Phillips JP, Doezema D, Yeo RA",Human brain mapping,2009,Auditory orienting and inhibition of return in mild traumatic brain injury: a FMRI study.
19554559-1,19554559,1,"Lee D, Newman SD",Human brain mapping,2010,The effect of presentation paradigm on syntactic processing: An event-related fMRI study.
19603410-1,19603410,1,"Gruber O, Tost H, Henseler I, Schmael C, Scherk H, Ende G, Ruf M, Falkai P, Rietschel M",Human brain mapping,2010,Pathological amygdala activation during working memory performance: Evidence for  a pathophysiological trait marker in bipolar affective disorder.
19618170-1,19618170,1,"Chou TL, Chen CW, Wu MY, Booth JR",Experimental brain research,2009,The role of inferior frontal gyrus and inferior parietal lobule in semantic processing of Chinese characters.
19652959-1,19652959,1,"Tal N, Amedi A",Experimental brain research,2009,Multisensory visual-tactile object related network in humans: insights gained using a novel crossmodal adaptation approach.
19665784-1,19665784,1,"Cao F, Khalid K, Zaveri R, Bolger DJ, Bitan T, Booth JR",Brain and language,2010,Neural correlates of priming effects in children during spoken word processing with orthographic demands.
19666127-1,19666127,1,"Holloway ID, Price GR, Ansari D",NeuroImage,2010,Common and segregated neural pathways for the processing of symbolic and nonsymbolic numerical magnitude: an fMRI study.
19666829-1,19666829,1,"Peelle JE, Troiani V, Wingfield A, Grossman M","Cerebral cortex (New York, N.Y. : 1991)",2010,Neural processing during older adults' comprehension of spoken sentences: age differences in resource allocation and connectivity.
19674842-1,19674842,1,"Moulton EA, Becerra L, Borsook D",Pain,2009,An fMRI case report of photophobia: activation of the trigeminal nociceptive pathway.
19686473-1,19686473,1,"Henseler I, Falkai P, Gruber O",The European journal of neuroscience,2009,A systematic fMRI investigation of the brain systems subserving different working memory components in schizophrenia.
19686704-1,19686704,1,"Bahlmann J, Schubotz RI, Mueller JL, Koester D, Friederici AD",Brain research,2009,Neural circuits of hierarchical visuo-spatial sequence processing.
19686782-1,19686782,1,"Krause M, Wendt J, Dressel A, Berneiser J, Kessler C, Hamm AO, Lotze M",Behavioural brain research,2009,Prefrontal function associated with impaired emotion recognition in patients with multiple sclerosis.
19703572-1,19703572,1,"Adolph O, Koster S, Georgieff M, Bader S, Fohr KJ, Kammer T, Herrnberger B, Gron G",NeuroImage,2010,Xenon-induced changes in CNS sensitization to pain.
19710357-1,19710357,1,"Helmich RC, Derikx LC, Bakker M, Scheeringa R, Bloem BR, Toni I","Cerebral cortex (New York, N.Y. : 1991)",2010,Spatial remapping of cortico-striatal connectivity in Parkinson's disease.
19726030-1,19726030,1,"Dichter GS, Felder JN, Petty C, Bizzell J, Ernst M, Smoski MJ",Biological psychiatry,2009,The effects of psychotherapy on neural responses to rewards in major depression.
19765554-1,19765554,1,"Thakral PP, Slotnick SD",Brain research,2009,The role of parietal cortex during sustained visual spatial attention.
19773547-1,19773547,1,"Cao F, Lee R, Shu H, Yang Y, Xu G, Li K, Booth JR","Cerebral cortex (New York, N.Y. : 1991)",2010,Cultural constraints on brain development: evidence from a developmental study of visual word processing in mandarin chinese.
19778958-1,19778958,1,"Harrington DL, Zimbelman JL, Hinton SC, Rao SM","Cerebral cortex (New York, N.Y. : 1991)",2010,"Neural modulation of temporal encoding, maintenance, and decision processes."
19780040-1,19780040,1,"Benoit MM, Raij T, Lin FH, Jaaskelainen IP, Stufflebeam S",Human brain mapping,2010,Primary and multisensory cortical activity is correlated with audiovisual percepts.
19781652-1,19781652,1,"Bhanji JP, Beer JS, Bunge SA",NeuroImage,2010,Taking a gamble or playing by the rules: dissociable prefrontal systems implicated in probabilistic versus deterministic rule-based decisions.
19788567-1,19788567,1,"Cross ES, Hamilton AF, Kraemer DJ, Kelley WM, Grafton ST",The European journal of neuroscience,2009,Dissociable substrates for body motion and physical experience in the human action observation network.
19811779-1,19811779,1,"Marvel CL, Desmond JE",Cortex; a journal devoted to the study of the nervous system and behavior,2010,The contributions of cerebro-cerebellar circuitry to executive verbal working memory.
19818807-1,19818807,1,"Shih LY, Yeh TC, Kuo WJ, Tzeng OJ, Hsieh JC",Behavioural brain research,2010,Effect of temporal difficulty on cerebrocerebellar interaction during visual duration discrimination.
19823988-1,19823988,1,"Tseng MT, Tseng WY, Chao CC, Lin HE, Hsieh ST",Human brain mapping,2010,Distinct and shared cerebral activations in processing innocuous versus noxious contact heat revealed by functional magnetic resonance imaging.
19837173-1,19837173,1,"Raboyeau G, Marcotte K, Adrover-Roig D, Ansaldo AI",NeuroImage,2010,Brain activation and lexical learning: the impact of learning phase and word type.
19837174-1,19837174,1,"Mestres-Misse A, Rodriguez-Fornells A, Munte TF",NeuroImage,2010,Neural differences in the mapping of verb and noun concepts onto novel words.
19837178-1,19837178,1,"Baumann O, Chan E, Mattingley JB",NeuroImage,2010,Dissociable neural circuits for encoding and retrieval of object locations during active navigation in humans.
19853290-1,19853290,1,"Bornkessel-Schlesewsky I, Schlesewsky M, von Cramon DY",Brain and language,2009,Word order and Broca's region: evidence for a supra-syntactic perspective.
19880216-1,19880216,1,"Lenzi D, Serra L, Perri R, Pantano P, Lenzi GL, Paulesu E, Caltagirone C, Bozzali M, Macaluso E",Neurobiology of aging,2011,Single domain amnestic MCI: a multiple cognitive domains fMRI investigation.
19882648-1,19882648,1,"Notebaert K, Pesenti M, Reynvoet B",Human brain mapping,2010,The neural origin of the priming distance effect: distance-dependent recovery of  parietal activation using symbolic magnitudes.
19890846-1,19890846,1,"Shetreet E, Friedmann N, Hadar U",Human brain mapping,2010,Cortical representation of verbs with optional complements: the theoretical contribution of fMRI.
19896540-1,19896540,1,"Lacey S, Flueckiger P, Stilla R, Lava M, Sathian K",NeuroImage,2010,Object familiarity modulates the relationship between visual object imagery and haptic shape perception.
19896958-1,19896958,1,"Zarate JM, Wood S, Zatorre RJ",Neuropsychologia,2010,Neural networks involved in voluntary and involuntary vocal pitch regulation in experienced singers.
19909818-1,19909818,1,"Cole MW, Pathak S, Schneider W",NeuroImage,2010,Identifying the brain's most globally connected regions.
